Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_adjde,kp_adjem,kp_adjoe,kp_adjtempo,kp_de,kp_oe,kp_rankadjde,kp_rankadjem,kp_rankadjoe,kp_rankadjtempo,kp_rankde,kp_rankoe,kp_ranktempo,kp_tempo,lms_consistency,lms_margin_vs_weak_surplus,lms_r2,lms_residual_std,lms_slope,rs_ast,rs_ast_to_ratio,rs_avg_margin,rs_avg_pts_against,rs_avg_pts_for,rs_blk,rs_dr_pct,rs_drb,rs_efg_pct,rs_fg2_pct,rs_fg3_pct,rs_fg_pct,rs_fga,rs_fga3,rs_fgm,rs_fgm3,rs_ft_pct,rs_ft_rate,rs_fta,rs_ftm,rs_games,rs_margin_std,rs_opp_ast,rs_opp_blk,rs_opp_dr,rs_opp_efg_pct,rs_opp_fg2_pct,rs_opp_fg3_pct,rs_opp_fg_pct,rs_opp_fga,rs_opp_fga3,rs_opp_fgm,rs_opp_fgm3,rs_opp_ft_pct,rs_opp_ft_rate,rs_opp_fta,rs_opp_ftm,rs_opp_or,rs_opp_pf,rs_opp_stl,rs_opp_to,rs_opp_to_rate,rs_or_pct,rs_orb,rs_pf,rs_stl,rs_to,rs_to_rate,rs_win_pct,rs_wins,reached_sweet16,reached_elite8,reached_final4,reached_title_game,is_champion
2003,1104,Alabama,sec,1,10.0,95.1017,15.468,110.57,65.5541,97.9081,103.59,47.0,33.0,40.0,237.0,88.0,100.0,253.0,66.4245,0.4509071131987219,4.500000000000001,0.3015029983357612,11.404997068569983,-34.6106859914199,12.107142857142858,0.9112903225806452,4.285714285714286,65.0,69.28571428571429,3.7857142857142856,0.6871794871794872,23.928571428571427,0.4759525296689568,0.4736842105263157,0.3201438848920863,0.420362273579013,57.17857142857143,19.857142857142858,24.035714285714285,6.357142857142857,0.7098976109215018,0.3660212367270455,20.928571428571427,14.857142857142858,28,13.391144511308632,11.678571428571429,3.1785714285714284,22.642857142857142,0.4761904761904761,0.4646365422396856,0.332089552238806,0.4189189189189189,55.5,19.142857142857142,23.25,6.357142857142857,0.7083333333333334,0.3088803088803089,17.142857142857142,12.142857142857142,10.892857142857142,19.25,5.535714285714286,13.857142857142858,0.1801969162177224,0.3747534516765285,13.571428571428571,18.035714285714285,6.607142857142857,13.285714285714286,0.1667533305839952,0.6071428571428571,17,0,0,0,0,0
2003,1112,Arizona,pac_ten,1,1.0,88.8866,26.4243,115.311,73.0165,91.5901,110.852,7.0,4.0,12.0,8.0,11.0,18.0,4.0,76.3024,0.7280446654890621,2.821428571428571,0.0739597039689561,12.313408056849184,-19.21848877310781,17.642857142857142,1.1932367149758454,14.964285714285714,70.25,85.21428571428571,4.214285714285714,0.6783523225241016,27.642857142857142,0.5149456521739131,0.510172143974961,0.3505338078291815,0.4614130434782609,65.71428571428571,20.071428571428573,30.321428571428573,7.035714285714286,0.7014285714285714,0.3804347826086957,25.0,17.535714285714285,28,12.556486129301616,15.464285714285714,2.392857142857143,23.285714285714285,0.4563776918829376,0.4480830670926517,0.3166368515205724,0.4075096631695196,64.67857142857143,19.964285714285715,26.357142857142858,6.321428571428571,0.6330645161290321,0.2738818332413031,17.714285714285715,11.214285714285714,13.107142857142858,22.071428571428573,5.964285714285714,16.857142857142858,0.188706401624794,0.3946146703806871,15.178571428571429,17.75,8.464285714285714,14.785714285714286,0.1615925058548009,0.8928571428571429,25,1,1,0,0,0
2003,1113,Arizona St,pac_ten,1,10.0,96.3758,16.7407,113.116,66.8633,98.4177,108.307,61.0,29.0,20.0,172.0,105.0,39.0,129.0,69.5967,0.2525410486378598,11.635467980295566,0.5586948839713901,11.628207567010762,-60.63711813973081,15.551724137931034,1.1108374384236452,6.793103448275862,69.17241379310344,75.96551724137932,4.241379310344827,0.6793969849246231,23.310344827586206,0.5133333333333334,0.5237354085603113,0.3178082191780821,0.4781818181818182,56.89655172413793,12.586206896551724,27.20689655172414,4.0,0.6697368421052632,0.4606060606060606,26.20689655172414,17.551724137931036,29,17.188823840642225,14.06896551724138,3.931034482758621,20.55172413793104,0.4944237918215613,0.4865568083261058,0.3427331887201735,0.4454770755885997,55.6551724137931,15.89655172413793,24.79310344827586,5.448275862068965,0.6890756302521008,0.3686493184634448,20.517241379310345,14.137931034482758,11.0,22.86206896551724,6.0,15.517241379310343,0.1934818127096053,0.3997985901309164,13.689655172413794,19.41379310344828,5.206896551724138,14.0,0.1698460508701472,0.6206896551724138,18,0,0,0,0,0
2003,1120,Auburn,sec,1,10.0,94.4324,12.8881,107.32,66.7988,96.5955,102.385,34.0,49.0,83.0,174.0,59.0,137.0,184.0,68.1467,0.2372298916495631,12.4,0.5818182381929373,12.288831958210867,-59.01996942808682,13.4,0.8427672955974843,4.533333333333333,65.56666666666666,70.1,4.966666666666667,0.6484674329501916,22.566666666666663,0.5213284582571602,0.523023457862728,0.3448979591836735,0.469835466179159,54.7,16.333333333333332,25.7,5.633333333333334,0.6621621621621622,0.3607556368068251,19.73333333333333,13.066666666666666,30,18.672741211932863,12.666666666666666,2.6666666666666665,20.6,0.4811653914067098,0.4703153988868274,0.3333333333333333,0.4202472042377869,56.63333333333333,20.7,23.8,6.9,0.6693548387096774,0.2919364331959976,16.533333333333335,11.066666666666666,12.233333333333333,19.133333333333333,7.833333333333333,15.8,0.1982235158327897,0.3668032786885246,11.933333333333334,16.366666666666667,8.033333333333333,15.9,0.2005482493020752,0.6333333333333333,19,1,0,0,0,0
2003,1122,Austin Peay,ovc,1,13.0,98.0055,3.16008,101.166,64.2385,99.1226,102.385,86.0,129.0,191.0,279.0,125.0,136.0,240.0,66.9257,0.3889298108932689,4.153846153846154,0.373406776014936,10.352415420103917,-30.75269313495193,13.407407407407408,0.8807785888077859,2.0,67.70370370370371,69.70370370370371,4.666666666666667,0.6749226006191951,24.22222222222222,0.5099573257467994,0.5031847133757963,0.3491379310344827,0.4523470839260313,52.07407407407408,17.185185185185187,23.55555555555556,6.0,0.691358024691358,0.460881934566145,24.0,16.59259259259259,27,12.824255863851846,13.333333333333334,3.259259259259259,22.51851851851852,0.4833659491193738,0.4589235127478753,0.3586497890295358,0.4279191128506197,56.77777777777778,17.555555555555557,24.296296296296298,6.296296296296297,0.6865079365079365,0.3287671232876712,18.666666666666668,12.814814814814817,11.666666666666666,20.25925925925926,6.814814814814815,14.0,0.1772351319417093,0.3206703910614524,10.62962962962963,18.666666666666668,7.037037037037037,15.22222222222222,0.1955169067417654,0.7407407407407407,20,0,0,0,0,0
2003,1139,Butler,horizon,1,12.0,99.7088,15.3765,115.085,58.7876,99.9479,113.482,113.0,34.0,13.0,325.0,145.0,3.0,325.0,59.6995,0.4344570582121482,6.201970443349754,0.3198388190060576,9.39594088786731,-24.016585310144325,12.96551724137931,1.2450331125827814,7.655172413793103,60.93103448275862,68.58620689655173,1.862068965517241,0.6610738255033557,20.379310344827587,0.5588835942818243,0.5413173652694612,0.3880126182965299,0.4751531654186521,50.6551724137931,21.86206896551724,24.06896551724138,8.482758620689655,0.7229166666666665,0.3267528931245745,16.551724137931036,11.96551724137931,29,11.187607500102722,9.620689655172416,2.862068965517241,20.20689655172414,0.4936539746158984,0.4843462246777164,0.3454987834549878,0.4462257849031396,51.62068965517241,14.172413793103448,23.03448275862069,4.896551724137931,0.6643678160919539,0.2905811623246493,15.0,9.96551724137931,10.448275862068966,16.82758620689655,4.758620689655173,12.0,0.1708898055391868,0.2792127921279212,7.827586206896552,16.06896551724138,6.344827586206897,10.413793103448276,0.1523559681162345,0.8275862068965517,24,1,0,0,0,0
2003,1140,BYU,mwc,1,12.0,92.3283,18.2088,110.537,65.663,95.6204,109.293,17.0,24.0,41.0,229.0,41.0,27.0,263.0,66.1048,0.3480925740758251,6.1591397849462375,0.4249832919750835,9.906457009679404,-48.53777679262898,13.419354838709678,0.976525821596244,8.774193548387096,63.67741935483871,72.45161290322581,2.5161290322580645,0.700925925925926,24.41935483870968,0.5292636878539962,0.5078053259871441,0.384,0.4688483322844556,51.25806451612903,16.129032258064516,24.032258064516128,6.193548387096774,0.7530040053404541,0.4713656387665198,24.161290322580644,18.193548387096776,31,12.844479170495402,10.774193548387096,2.225806451612903,20.193548387096776,0.4578351164254248,0.4558011049723757,0.3081510934393638,0.4090623033354311,51.25806451612903,16.225806451612904,20.967741935483872,5.0,0.7129120879120879,0.4581497797356828,23.483870967741936,16.741935483870968,10.419354838709678,21.387096774193548,5.483870967741935,14.483870967741936,0.1903897689880932,0.3499480789200415,10.870967741935484,21.41935483870968,6.935483870967742,13.741935483870968,0.1816972054457979,0.7419354838709677,23,0,0,0,0,0
2003,1141,C Michigan,mac,1,11.0,99.5025,10.3641,109.867,71.9146,100.509,108.796,109.0,68.0,48.0,20.0,156.0,33.0,36.0,72.7987,0.5942615459419223,3.3251231527093594,0.1646236931014388,12.255751054061625,-34.25228082242022,15.620689655172416,0.8563327032136105,6.103448275862069,73.24137931034483,79.34482758620689,4.0,0.6553398058252428,23.27586206896552,0.5700261780104712,0.5694444444444444,0.3807692307692308,0.5052356020942408,52.689655172413794,17.93103448275862,26.620689655172413,6.827586206896552,0.7657534246575342,0.4777486910994764,25.17241379310345,19.27586206896552,29,13.16745128713278,11.79310344827586,2.4827586206896552,18.89655172413793,0.4976190476190476,0.485512920908379,0.3573200992555831,0.4547619047619047,57.93103448275862,13.89655172413793,26.344827586206897,4.965517241379311,0.7095761381475667,0.3791666666666666,21.96551724137931,15.586206896551724,12.241379310344827,21.689655172413797,8.448275862068966,16.06896551724138,0.1920635705689368,0.3590643274853801,10.586206896551724,20.96551724137931,7.103448275862069,18.24137931034483,0.2224371373307543,0.7931034482758621,23,0,0,0,0,0
2003,1143,California,pac_ten,1,8.0,95.8149,13.5863,109.401,66.1487,98.8111,105.448,55.0,45.0,56.0,204.0,117.0,75.0,126.0,69.6353,0.4745558411425552,5.204433497536946,0.2760915640774076,9.242058658534148,-22.461408384857933,16.0,1.1289537712895377,4.724137931034483,69.75862068965517,74.48275862068965,2.793103448275862,0.6857419980601359,24.379310344827587,0.5202583675866118,0.5020678246484698,0.3765182186234818,0.465648854961832,58.72413793103448,17.03448275862069,27.344827586206897,6.413793103448276,0.6855123674911661,0.3323546682325308,19.517241379310345,13.379310344827584,29,10.66669232345026,16.03448275862069,2.5172413793103448,23.0,0.4920821114369502,0.4893813481071097,0.3311897106109325,0.4316715542521994,58.793103448275865,21.448275862068964,25.379310344827587,7.103448275862069,0.6818181818181819,0.2967741935483871,17.448275862068964,11.89655172413793,11.172413793103448,19.103448275862068,5.931034482758621,14.93103448275862,0.1834248339433374,0.3282980866062437,11.241379310344827,17.103448275862068,6.551724137931035,14.172413793103448,0.173928498882795,0.7241379310344828,21,0,0,0,0,0
2003,1153,Cincinnati,cusa,1,8.0,90.1252,15.3334,105.459,66.3686,92.6958,100.765,11.0,35.0,109.0,189.0,16.0,173.0,228.0,67.404,0.6425224479561185,3.4642857142857157,0.1277902002152861,12.492479952799398,-23.886725487894083,12.285714285714286,1.1582491582491583,5.821428571428571,61.5,67.32142857142857,4.25,0.6780538302277432,23.392857142857142,0.462822936357908,0.43611911623439,0.3424908424908425,0.4039067422810333,56.67857142857143,19.5,22.892857142857142,6.678571428571429,0.6898839137645109,0.3799621928166351,21.535714285714285,14.857142857142858,28,13.126319535584395,11.75,3.0357142857142856,24.142857142857142,0.4559515803631473,0.426017874875869,0.3458333333333334,0.4001344989912576,53.10714285714285,17.142857142857142,21.25,5.928571428571429,0.6630434782608695,0.371217215870881,19.714285714285715,13.071428571428571,11.107142857142858,20.0,4.142857142857143,13.928571428571429,0.1839726776987376,0.3346456692913386,12.142857142857142,18.964285714285715,5.178571428571429,10.607142857142858,0.13818323935012,0.6071428571428571,17,0,0,0,0,0
