Season,DayNum,TeamAID,TeamBID,target_teamA_win,TeamA_seed_num,TeamB_seed_num,seed_gap,delta_kp_adjde,delta_kp_adjem,delta_kp_adjoe,delta_kp_adjtempo,delta_kp_de,delta_kp_oe,delta_kp_rankadjde,delta_kp_rankadjem,delta_kp_rankadjoe,delta_kp_rankadjtempo,delta_kp_rankde,delta_kp_rankoe,delta_kp_ranktempo,delta_kp_tempo,delta_lms_consistency,delta_lms_margin_vs_weak_surplus,delta_lms_r2,delta_lms_residual_std,delta_lms_slope,delta_rs_ast,delta_rs_ast_to_ratio,delta_rs_avg_margin,delta_rs_avg_pts_against,delta_rs_avg_pts_for,delta_rs_blk,delta_rs_dr_pct,delta_rs_drb,delta_rs_efg_pct,delta_rs_fg2_pct,delta_rs_fg3_pct,delta_rs_fg_pct,delta_rs_fga,delta_rs_fga3,delta_rs_fgm,delta_rs_fgm3,delta_rs_ft_pct,delta_rs_ft_rate,delta_rs_fta,delta_rs_ftm,delta_rs_games,delta_rs_margin_std,delta_rs_opp_ast,delta_rs_opp_blk,delta_rs_opp_dr,delta_rs_opp_efg_pct,delta_rs_opp_fg2_pct,delta_rs_opp_fg3_pct,delta_rs_opp_fg_pct,delta_rs_opp_fga,delta_rs_opp_fga3,delta_rs_opp_fgm,delta_rs_opp_fgm3,delta_rs_opp_ft_pct,delta_rs_opp_ft_rate,delta_rs_opp_fta,delta_rs_opp_ftm,delta_rs_opp_or,delta_rs_opp_pf,delta_rs_opp_stl,delta_rs_opp_to,delta_rs_opp_to_rate,delta_rs_or_pct,delta_rs_orb,delta_rs_pf,delta_rs_stl,delta_rs_to,delta_rs_to_rate,delta_rs_win_pct,delta_rs_wins,delta_tourney_seed_num
2003,134,1411,1421,0,16.0,16.0,0.0,-5.866000000000014,3.629249999999999,-2.2369999999999948,0.367999999999995,-10.222399999999993,1.7539999999999907,-42.0,-31.0,36.0,-14.0,-172.0,-40.0,-38.0,1.0497000000000014,0.32757969005534693,-4.9223316912972095,-0.4310916143756931,0.6376427812713867,17.063860961538563,1.165517241379309,0.12791098282042934,9.208045977011494,-7.614942528735639,1.5931034482758548,-0.7666666666666666,0.047098732974879876,1.6275862068965523,0.014867474803404057,0.04999939558779093,-0.03943253598426005,0.018261810229221187,-1.526436781609199,0.5,0.35402298850574354,-0.5494252873563212,-0.14281521598766578,0.1392918952688773,7.135632183908044,1.434482758620689,1,-5.304794632309735,-2.0954022988505745,-1.6413793103448273,0.03908045977011554,-0.031075509674068302,-0.01469646550810716,-0.041929778436387066,-0.030937540579145495,-0.565517241379311,2.408045977011497,-2.1264367816091934,-0.08735632183908049,-0.03705094300608347,-0.059754976876129906,-3.8183908045977084,-3.274712643678159,-1.7908045977011486,2.9436781609195357,-0.8275862068965516,1.5057471264367823,0.019513045518118582,0.015697100661724528,0.8908045977011483,-0.8034482758620669,-0.6356321839080454,-0.9735632183908063,-0.013273130744694023,0.15172413793103445,5,0.0
2003,134,1421,1411,1,16.0,16.0,0.0,5.866000000000014,-3.629249999999999,2.2369999999999948,-0.367999999999995,10.222399999999993,-1.7539999999999907,42.0,31.0,-36.0,14.0,172.0,40.0,38.0,-1.0497000000000014,-0.32757969005534693,4.9223316912972095,0.4310916143756931,-0.6376427812713867,-17.063860961538563,-1.165517241379309,-0.12791098282042934,-9.208045977011494,7.614942528735639,-1.5931034482758548,0.7666666666666666,-0.047098732974879876,-1.6275862068965523,-0.014867474803404057,-0.04999939558779093,0.03943253598426005,-0.018261810229221187,1.526436781609199,-0.5,-0.35402298850574354,0.5494252873563212,0.14281521598766578,-0.1392918952688773,-7.135632183908044,-1.434482758620689,-1,5.304794632309735,2.0954022988505745,1.6413793103448273,-0.03908045977011554,0.031075509674068302,0.01469646550810716,0.041929778436387066,0.030937540579145495,0.565517241379311,-2.408045977011497,2.1264367816091934,0.08735632183908049,0.03705094300608347,0.059754976876129906,3.8183908045977084,3.274712643678159,1.7908045977011486,-2.9436781609195357,0.8275862068965516,-1.5057471264367823,-0.019513045518118582,-0.015697100661724528,-0.8908045977011483,0.8034482758620669,0.6356321839080454,0.9735632183908063,0.013273130744694023,-0.15172413793103445,-5,0.0
2003,136,1112,1436,1,1.0,16.0,15.0,-10.999099999999999,24.5867,13.588000000000008,8.7153,-3.989699999999999,7.879000000000005,-109.0,-143.0,-166.0,-270.0,-28.0,-104.0,-274.0,10.7744,0.4087109821313164,-3.984937476316788,-0.38934693064237746,2.911999948756952,17.046191242385508,3.435960591133002,0.18343279340721774,10.30911330049261,7.112068965517238,17.42118226600985,1.248768472906404,-0.0501633024758984,1.9187192118226584,0.023278985507246386,0.02597060682722402,0.009776569521831868,0.016968599033816423,9.85221674876847,4.588669950738916,5.493842364532021,1.7598522167487687,0.0435802469135802,0.0304347826086957,5.448275862068961,4.673645320197043,-1,-0.04531607193975162,2.1884236453201957,-1.2623152709359613,1.4236453201970463,-0.021080041366905833,-0.018583599574014897,-0.0129451420485594,-0.005765227250016991,9.60960591133005,-1.4839901477832491,3.598522167487687,-0.7475369458128078,-0.036519728947554286,-0.012279719670406308,1.9556650246305427,0.6625615763546797,3.5209359605911335,4.140394088669954,-1.139162561576355,3.8571428571428577,0.015379443535896181,0.022337442657914874,2.213054187192119,1.8534482758620694,1.6022167487684724,0.7167487684729057,-0.0175528653449461,0.23768472906403948,6,-15.0
2003,136,1113,1272,1,10.0,7.0,-3.0,2.898299999999992,-1.0854,1.8119999999999976,-1.467100000000002,5.418899999999994,2.9339999999999975,36.0,4.0,-13.0,65.0,86.0,-37.0,30.0,-0.8203000000000031,-0.3122643603459086,7.075123152709359,0.3693005519216051,1.575261822496591,-40.12923472800786,-1.068965517241379,-0.09416256157635483,-1.8965517241379315,3.3448275862068897,1.448275862068968,-0.8275862068965516,0.0016292081469453379,-2.655172413793103,0.01706896551724152,0.041006565727841615,-0.030989031681024404,0.0402507836990596,-3.103448275862071,-7.482758620689657,0.9310344827586192,-3.0,0.016122384273937973,0.0789968652037617,3.31034482758621,2.586206896551726,0,6.224259331422205,0.7586206896551744,0.7586206896551726,-3.0344827586206797,0.041205675015840215,0.0471496592415373,0.020699290415088778,0.043212474873462636,-2.2068965517241352,-2.413793103448276,1.5172413793103416,-0.4482758620689653,0.04348494805576153,0.010484836937818987,-0.2068965517241388,0.7586206896551744,-1.3448275862068968,2.931034482758619,-1.275862068965517,0.44827586206896264,0.00982515399999298,0.026172216504542822,-0.3793103448275872,0.6551724137931103,-2.1724137931034484,0.20689655172414056,0.005383186584902805,-0.1724137931034483,-5,3.0
2003,136,1140,1163,0,12.0,5.0,-7.0,-1.0058000000000078,-0.18680000000000163,-1.1929999999999978,-5.44550000000001,-1.4037999999999897,1.0930000000000035,-5.0,2.0,12.0,198.0,-28.0,-13.0,235.0,-7.356200000000001,-0.062920493641965,-0.13609831029185848,0.07807768557587502,-3.9207844445408124,-9.63391859009851,-2.213978494623655,-0.012925655197004837,0.14086021505376323,-7.722580645161294,-7.581720430107524,-5.2172043010752684,0.055590536565864324,-3.480645161290319,0.005683837907586753,0.0031458277792587586,-0.0024118895966029896,-0.005964100727334276,-10.94193548387097,0.4290322580645167,-5.501075268817203,0.1268817204301076,0.07879586054407406,0.1160601725285777,2.0612903225806427,3.2935483870967754,1,-3.9678384266863045,-2.8258064516129036,-1.9075268817204307,-1.3064516129032242,0.028207375476929086,0.048284524279671115,-0.011385330401695815,0.02864414933237136,-14.108602150537628,-3.907526881720429,-3.8989247311827953,-1.4333333333333336,-0.01248473748473744,0.13688511884838045,2.483870967741936,1.5086021505376355,-4.913978494623656,2.1204301075268823,-2.3161290322580648,1.1172043010752688,0.03844978717542272,-0.05722103872701739,-3.8956989247311835,3.019354838709681,1.0021505376344084,-2.0580645161290327,0.0015868593603481085,0.041935483870967794,2,7.0
2003,136,1141,1166,1,11.0,6.0,-5.0,4.782299999999992,-7.945499999999999,-3.1629999999999967,3.500099999999989,7.661600000000007,-5.140999999999991,70.0,45.0,26.0,-84.0,139.0,31.0,-108.0,3.5925999999999902,-0.02675157538015127,-1.1407859381997323,0.02099263889140149,-1.7616560461868307,-10.249711585026098,-1.1974921630094002,-0.4021706981469335,-8.805642633228839,8.908045977011497,0.10240334378264038,-0.45454545454545414,-0.02165134461723517,0.09404388714733614,0.0011970640864205073,0.008788706739526364,-0.008284023668639007,0.005763028254578362,-4.76489028213166,-2.553814002089865,-2.076280041797279,-1.1421107628004181,0.07286386338673234,0.12911999911635397,5.142110762800417,5.397074190177639,-4,-1.7413624575193172,-0.5705329153605039,-0.09299895506792089,-2.4670846394984345,0.021989255724195522,0.022440542769531224,0.016218404340328896,0.023217545506702075,2.5977011494252835,-0.40647857889237393,2.466039707419018,0.08672936259143249,0.009031673537766238,0.0774142022635998,5.268547544409614,3.8892371995820287,1.1807732497387669,2.2957157784744027,2.114942528735633,-0.9916405433646815,-0.021887726059525187,0.0216583124477861,-0.2925809822361565,3.6927899686520362,-1.290491118077325,4.877742946708466,0.05461870089626819,-0.08568443051201668,-6,5.0
2003,136,1143,1301,1,8.0,9.0,1.0,-2.168199999999999,0.5522999999999989,-1.6159999999999997,0.9628000000000014,-2.120900000000006,-1.9140000000000015,-30.0,-3.0,19.0,-47.0,-53.0,23.0,-109.0,2.501500000000007,0.18230047648064712,-3.1955665024630546,-0.22481090477244098,-2.4117633836409826,16.645763385013865,1.333333333333334,0.09608992152427942,0.32413793103448274,1.7586206896551744,2.0827586206896456,-0.2735632183908048,0.009181097343656908,2.3459770114942557,-0.010679132413388137,-0.028742986162341055,0.022444144549407685,0.009398854961832126,5.390804597701141,-5.46551724137931,3.011494252873568,-1.552873563218391,-0.08484593869775914,-0.05139533176746913,-0.9494252873563198,-2.387356321839084,-1,-5.542287733381155,3.467816091954024,-0.3160919540229883,1.5666666666666664,-0.0028990679858854063,-0.00047105041687550697,-0.006065191349851784,-0.009357303966119335,5.659770114942532,4.448275862068964,1.9459770114942536,1.370114942528736,-0.044596912521440824,-0.10222204233618004,-3.751724137931035,-3.5034482758620697,0.639080459770117,-0.22988505747126098,-1.5022988505747126,0.29770114942528636,-0.006385096704697002,0.015998621365601984,1.508045977011495,-1.5632183908046002,-1.214942528735632,-0.02758620689655089,-0.0115986420829913,0.12413793103448278,3,-1.0
2003,136,1153,1211,0,8.0,9.0,1.0,-7.257099999999994,0.3788999999999998,-6.878,-0.8747000000000043,-4.121799999999993,-8.474999999999994,-66.0,-2.0,82.0,30.0,-47.0,145.0,98.0,-2.150500000000008,0.14398199907480425,-1.0493619283941853,-0.1236714811928677,0.9121476946793017,2.127563999857877,-3.4562211981566815,0.07620924694095432,-3.049539170506913,-6.693548387096769,-9.743087557603687,0.7338709677419355,-0.036882417495389674,-1.929723502304146,-0.07179021082068421,-0.08338442986490086,-0.03314367527565493,-0.06613397906858859,1.2269585253456228,0.4354838709677402,-3.1716589861751174,-0.4827188940092162,-0.031320274717164476,-0.0644822516278093,-3.1094470046082954,-2.9170506912442384,-3,-0.0335739175908536,-1.991935483870968,0.9389400921658986,3.1428571428571423,-0.035160804957953595,-0.02812281969225211,-0.02614734299516902,-0.024750822109659842,-3.150921658986185,-2.8894009216589858,-2.6532258064516085,-1.5230414746543772,-0.027145850482676148,0.03807501403601865,0.9723502304147473,0.13594470046082918,1.0103686635944698,-0.7741935483870961,-2.7603686635944698,-0.9423963133640552,-0.003376954917167191,-0.0277441446165948,0.20737327188940036,0.31912442396313523,-1.6278801843317972,-3.9412442396313363,-0.04177334761958659,-0.13479262672811065,-6,-1.0
2003,136,1161,1181,0,14.0,3.0,-11.0,11.911399999999986,-16.52759,-4.616,-3.9298,10.749800000000008,-3.5160000000000053,201.0,90.0,21.0,128.0,233.0,30.0,148.0,-4.947199999999995,0.005722613724426284,3.623076923076921,-0.007774711329085804,0.9805570220068276,1.476426702677763,1.666666666666666,-0.02500441687442334,-10.233333333333333,2.2666666666666657,-7.966666666666669,-0.9000000000000004,0.007263200494153077,0.3666666666666636,0.03266031113137713,0.04350273754856937,0.0071253369146546675,0.05312669006691345,-8.233333333333334,-9.033333333333335,-0.9666666666666686,-3.133333333333333,-0.008476677716582559,0.0005775831291998101,-3.799999999999997,-2.8999999999999986,0,1.2124119843787664,0.8999999999999986,-1.0333333333333328,-3.56666666666667,0.01691723092949471,0.019579264072714486,0.0038841342988809036,0.011051997862452922,0.30000000000001137,1.8666666666666636,0.7666666666666657,0.7000000000000002,-0.009967612619754096,0.004374530720475056,0.3666666666666636,0.033333333333333215,-0.1999999999999993,-1.8999999999999986,2.599999999999998,-5.6,-0.056806429701059286,-0.0165979853479854,-2.966666666666667,-0.7000000000000028,-3.166666666666667,2.1000000000000014,0.04261964460641912,-0.2333333333333334,-7,11.0
2003,136,1163,1140,1,5.0,12.0,7.0,1.0058000000000078,0.18680000000000163,1.1929999999999978,5.44550000000001,1.4037999999999897,-1.0930000000000035,5.0,-2.0,-12.0,-198.0,28.0,13.0,-235.0,7.356200000000001,0.062920493641965,0.13609831029185848,-0.07807768557587502,3.9207844445408124,9.63391859009851,2.213978494623655,0.012925655197004837,-0.14086021505376323,7.722580645161294,7.581720430107524,5.2172043010752684,-0.055590536565864324,3.480645161290319,-0.005683837907586753,-0.0031458277792587586,0.0024118895966029896,0.005964100727334276,10.94193548387097,-0.4290322580645167,5.501075268817203,-0.1268817204301076,-0.07879586054407406,-0.1160601725285777,-2.0612903225806427,-3.2935483870967754,-1,3.9678384266863045,2.8258064516129036,1.9075268817204307,1.3064516129032242,-0.028207375476929086,-0.048284524279671115,0.011385330401695815,-0.02864414933237136,14.108602150537628,3.907526881720429,3.8989247311827953,1.4333333333333336,0.01248473748473744,-0.13688511884838045,-2.483870967741936,-1.5086021505376355,4.913978494623656,-2.1204301075268823,2.3161290322580648,-1.1172043010752688,-0.03844978717542272,0.05722103872701739,3.8956989247311835,-3.019354838709681,-1.0021505376344084,2.0580645161290327,-0.0015868593603481085,-0.041935483870967794,-2,-7.0
