Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_adjde,kp_adjem,kp_adjoe,kp_adjtempo,kp_de,kp_oe,kp_rankadjde,kp_rankadjem,kp_rankadjoe,kp_rankadjtempo,kp_rankde,kp_rankoe,kp_ranktempo,kp_tempo,lms_consistency,lms_margin_vs_weak_surplus,lms_r2,lms_residual_std,lms_slope,rs_ast,rs_ast_to_ratio,rs_avg_margin,rs_avg_pts_against,rs_avg_pts_for,rs_blk,rs_dr_pct,rs_drb,rs_efg_pct,rs_fg2_pct,rs_fg3_pct,rs_fg_pct,rs_fga,rs_fga3,rs_fgm,rs_fgm3,rs_ft_pct,rs_ft_rate,rs_fta,rs_ftm,rs_games,rs_margin_std,rs_opp_ast,rs_opp_blk,rs_opp_dr,rs_opp_efg_pct,rs_opp_fg2_pct,rs_opp_fg3_pct,rs_opp_fg_pct,rs_opp_fga,rs_opp_fga3,rs_opp_fgm,rs_opp_fgm3,rs_opp_ft_pct,rs_opp_ft_rate,rs_opp_fta,rs_opp_ftm,rs_opp_or,rs_opp_pf,rs_opp_stl,rs_opp_to,rs_opp_to_rate,rs_or_pct,rs_orb,rs_pf,rs_stl,rs_to,rs_to_rate,rs_win_pct,rs_wins
2026,1101,Abilene Chr,wac,0,,107.6,-6.5,101.1,67.8,106.6,98.3,139,240,312,149,126,341,153,68.9,0.6470193586110815,4.076923076923077,0.1245953331953322,12.745779870717575,-46.3696932080156,12.73076923076923,1.0441640378548895,-5.076923076923077,73.34615384615384,68.26923076923077,6.461538461538462,0.7437106918238994,18.192307692307693,0.4760416666666666,0.4746639089968976,0.3192389006342494,0.423611111111111,55.38461538461539,18.192307692307693,23.46153846153846,5.807692307692308,0.7112676056338028,0.3944444444444444,21.846153846153847,15.538461538461538,26,13.34742844722706,12.423076923076923,8.461538461538462,21.846153846153847,0.569267515923567,0.554147465437788,0.4020618556701031,0.5071656050955414,48.30769230769231,14.923076923076923,24.5,6.0,0.7227272727272728,0.5254777070063694,25.384615384615383,18.346153846153847,6.269230769230769,18.115384615384617,7.6923076923076925,13.0,0.1793674379112715,0.2882205513784461,8.846153846153847,20.846153846153847,7.230769230769231,12.192307692307692,0.1579534809558926,0.3846153846153846,10
2026,1102,Air Force,mwc,0,,115.5,-19.9,95.6,66.3,118.7,91.3,301,344,352,238,352,363,225,67.4,0.4885105884948389,7.4778325123152705,0.261621418081896,12.664419502857465,-37.86989176732551,12.517241379310343,1.1033434650455929,-17.620689655172413,79.86206896551724,62.241379310344826,5.379310344827586,0.704093567251462,20.75862068965517,0.4962938005390835,0.5111633372502937,0.3175355450236967,0.4285714285714285,51.172413793103445,21.82758620689655,21.93103448275862,6.931034482758621,0.6384615384615385,0.3504043126684636,17.93103448275862,11.448275862068966,29,14.472668312333344,15.137931034482758,4.310344827586207,23.89655172413793,0.5648259303721489,0.558736426456071,0.3828483920367534,0.4897959183673469,57.44827586206897,22.517241379310345,28.13793103448276,8.620689655172415,0.7233333333333333,0.3601440576230492,20.689655172413797,14.96551724137931,8.724137931034482,17.79310344827586,6.965517241379311,9.96551724137931,0.1302388463271744,0.2043628013777267,6.137931034482759,17.620689655172413,4.793103448275862,11.344827586206897,0.1611323342149084,0.1034482758620689,3
2026,1103,Akron,mac,1,12.0,106.0,12.8,118.8,70.3,104.6,121.9,113,64,54,32,84,6,44,71.2,0.578333274843967,4.586894586894587,0.1778028271038134,12.29600368012224,-20.75968043325053,18.40740740740741,1.8825757575757576,12.25925925925926,75.96296296296296,88.22222222222223,4.62962962962963,0.7102702702702702,24.33333333333333,0.5863797169811321,0.5942184154175589,0.384514435695538,0.5,62.81481481481482,28.22222222222222,31.40740740740741,10.851851851851851,0.7782178217821782,0.2977594339622641,18.703703703703702,14.555555555555555,27,13.297173188870438,13.592592592592592,5.37037037037037,19.25925925925926,0.5103406326034063,0.4941050375133977,0.3544303797468355,0.433698296836983,60.888888888888886,26.33333333333333,26.40740740740741,9.333333333333334,0.7299412915851271,0.3108272506082725,18.925925925925927,13.814814814814817,9.925925925925926,16.22222222222222,5.148148148148148,11.296296296296296,0.1403047142383984,0.3290322580645161,9.444444444444445,16.555555555555557,6.185185185185185,9.77777777777778,0.1209788287049766,0.8148148148148148,22
2026,1104,Alabama,sec,1,4.0,103.3,25.7,129.0,73.1,111.0,122.0,67,18,3,4,245,5,5,74.6,0.5053058694148165,11.700265251989393,0.2447222828354306,14.338741931645313,-86.98118294814866,16.448275862068964,1.9233870967741933,9.06896551724138,83.06896551724138,92.13793103448276,6.827586206896552,0.6921052631578948,27.20689655172414,0.5570381998953426,0.5751708428246012,0.3610842207163601,0.4594453165881736,65.89655172413794,35.62068965517241,30.27586206896552,12.862068965517242,0.765867418899859,0.3710099424385138,24.448275862068964,18.724137931034484,29,16.201699722301534,13.862068965517242,4.551724137931035,24.379310344827587,0.4838549428713363,0.4797864225781847,0.3276353276353276,0.4267262791852956,69.41379310344827,24.20689655172414,29.620689655172413,7.931034482758621,0.6890881913303437,0.3323397913561848,23.06896551724138,15.89655172413793,12.10344827586207,20.06896551724138,6.0,8.620689655172415,0.0977570619701567,0.293,10.10344827586207,18.724137931034484,5.862068965517241,8.551724137931034,0.100365849710234,0.7586206896551724,22
2026,1105,Alabama A&M,swac,0,,116.7,-12.7,104.0,65.3,109.4,105.7,315,302,269,292,206,237,231,67.3,0.675763101890902,1.9230769230769231,0.1051295660954095,17.01661417275169,-20.242707830840978,10.692307692307692,1.1031746031746033,-3.0,73.73076923076923,70.73076923076923,4.730769230769231,0.7255639097744361,22.26923076923077,0.4907076483202287,0.4816017316017316,0.3389473684210526,0.4331665475339528,53.80769230769231,18.26923076923077,23.307692307692307,6.1923076923076925,0.744408945686901,0.4474624731951394,24.07692307692308,17.923076923076923,26,17.624982269494627,14.423076923076923,4.846153846153846,22.884615384615383,0.523989033584647,0.5165198237885463,0.3575317604355716,0.4564770390678547,56.11538461538461,21.192307692307693,25.615384615384617,7.576923076923077,0.7145488029465931,0.3721727210418094,20.884615384615383,14.923076923076923,8.423076923076923,18.96153846153846,5.153846153846154,9.76923076923077,0.1301282839460633,0.2496847414880201,7.615384615384615,18.115384615384617,5.346153846153846,9.692307692307692,0.1308112373081954,0.5,13
2026,1106,Alabama St,swac,0,,113.6,-14.4,99.2,69.5,109.1,100.2,266,314,336,71,197,323,43,71.3,0.5357732979675366,5.271978021978022,0.2155064308799376,17.284099863336234,-27.512853422681157,11.75,1.0123076923076924,-5.964285714285714,78.28571428571429,72.32142857142857,5.535714285714286,0.69965075669383,21.464285714285715,0.4765020820939917,0.4659635666347076,0.329153605015674,0.414039262343843,60.035714285714285,22.785714285714285,24.857142857142858,7.5,0.7097315436241611,0.3545508625817965,21.285714285714285,15.107142857142858,28,19.14947469129065,14.464285714285714,5.821428571428571,23.821428571428573,0.5319548872180452,0.5344644750795333,0.3522205206738131,0.4598997493734336,57.0,23.321428571428573,26.214285714285715,8.214285714285714,0.7318518518518519,0.4229323308270676,24.107142857142858,17.642857142857142,9.214285714285714,17.714285714285715,6.928571428571429,11.392857142857142,0.1442133815551537,0.3023012552301254,10.321428571428571,19.285714285714285,6.892857142857143,11.607142857142858,0.1432828977533241,0.3214285714285714,9
2026,1107,SUNY Albany,aec,0,,118.2,-14.9,103.3,65.2,113.1,105.1,332,319,281,295,294,251,312,65.6,0.55484103779487,6.977207977207977,0.1981665016315483,14.183815378500386,-22.82636749085832,12.88888888888889,1.256317689530686,-5.592592592592593,74.48148148148148,68.88888888888889,5.444444444444445,0.7001287001287001,20.14814814814815,0.513879922530665,0.5298969072164949,0.3246977547495682,0.4531956100710135,57.37037037037037,21.444444444444443,26.0,6.962962962962963,0.6617283950617284,0.2614590058102001,15.0,9.925925925925926,27,15.532247495153824,14.444444444444445,5.37037037037037,20.85185185185185,0.5326301911667766,0.5305216426193119,0.3571428571428572,0.4601186552406064,56.18518518518518,22.814814814814813,25.85185185185185,8.148148148148149,0.7342007434944238,0.3546473302570864,19.925925925925927,14.62962962962963,8.62962962962963,13.851851851851851,5.666666666666667,9.22222222222222,0.124330909962451,0.2936010037641154,8.666666666666666,16.88888888888889,6.111111111111111,10.25925925925926,0.1382097595050394,0.2962962962962963,8
2026,1108,Alcorn St,swac,0,,116.5,-20.2,96.3,67.2,114.5,96.2,313,339,349,185,319,354,120,69.4,0.4782937699878122,9.142857142857142,0.2721773904335297,16.94514728616882,-35.81232732215961,11.392857142857142,0.8935574229691876,-14.142857142857142,81.75,67.60714285714286,5.0,0.645679012345679,18.678571428571427,0.4835403726708074,0.4645892351274787,0.3466424682395644,0.424223602484472,57.5,19.678571428571427,24.392857142857142,6.821428571428571,0.7103594080338267,0.2937888198757764,16.892857142857142,12.0,28,19.49114573094055,15.928571428571429,6.107142857142857,24.0,0.5641263940520447,0.5901639344262294,0.3448873483535528,0.5024783147459727,57.642857142857146,20.607142857142858,28.964285714285715,7.107142857142857,0.7255813953488373,0.399628252788104,23.035714285714285,16.714285714285715,10.25,14.821428571428571,7.571428571428571,10.285714285714286,0.131759538841614,0.2533333333333333,8.142857142857142,17.821428571428573,6.214285714285714,12.75,0.16412887564824,0.25,7
2026,1110,American Univ,patriot,0,,111.9,-6.3,105.6,66.7,108.7,108.2,233,235,240,220,186,179,258,66.7,0.4296664233045735,6.51231527093596,0.3252803887061979,13.419722603081912,-32.437703821543764,12.655172413793103,1.3014184397163122,-0.6551724137931034,72.58620689655173,71.93103448275862,3.1724137931034484,0.7162499999999999,19.75862068965517,0.5134649910233393,0.527027027027027,0.3320561941251596,0.4356672651107121,57.62068965517241,27.0,25.103448275862068,8.96551724137931,0.7597535934291582,0.291442250149611,16.79310344827586,12.758620689655173,29,16.04296878045458,13.379310344827584,4.896551724137931,23.58620689655172,0.5386649041639129,0.5472689075630253,0.3493761140819964,0.4738929279577,52.172413793103445,19.344827586206897,24.724137931034484,6.758620689655173,0.7229832572298326,0.4342366159947125,22.655172413793103,16.379310344827587,7.827586206896552,16.689655172413794,5.724137931034483,10.482758620689657,0.1443439945301223,0.2433628318584071,7.586206896551724,19.0,5.862068965517241,9.724137931034482,0.1301170130301576,0.4827586206896552,14
2026,1111,Appalachian St,sun_belt,0,,108.2,-2.4,105.8,63.0,104.8,107.6,147,193,232,359,88,193,353,64.1,0.9087123972634656,0.8719211822660098,0.0083334264133833,13.845098133685948,-6.127057823473455,11.517241379310343,1.4521739130434783,2.413793103448276,66.79310344827586,69.20689655172414,4.413793103448276,0.744136460554371,24.06896551724138,0.5003109452736317,0.5357967667436488,0.3059299191374663,0.4297263681592039,55.44827586206897,25.58620689655172,23.82758620689655,7.827586206896552,0.639871382636656,0.3868159203980099,21.448275862068964,13.724137931034482,29,13.65262204376693,12.03448275862069,3.724137931034482,21.517241379310345,0.4735417919422729,0.4682622268470343,0.3205128205128205,0.4058929645219483,57.3448275862069,24.20689655172414,23.27586206896552,7.758620689655173,0.7056530214424951,0.3084786530366807,17.689655172413794,12.482758620689657,8.275862068965518,19.17241379310345,4.517241379310345,7.896551724137931,0.1081351642332319,0.3058954393770856,9.482758620689657,15.689655172413794,4.310344827586207,7.931034482758621,0.1089180178814971,0.5862068965517241,17
